word,status,confidence,score,page,reason,hint,sort_order
вештак,needs_review,low,45,138,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вештац,needs_review,low,45,139,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вешшин,needs_review,low,8,78,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виваче,needs_review,low,45,139,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
видати,needs_review,low,45,140,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
видело,needs_review,low,45,140,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
видети,needs_review,low,45,140,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
видику,needs_review,low,18,140,lowercase-entry|possible-wrapped-definition,,
видимо,needs_review,low,8,429,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђања,needs_review,low,8,830,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђање,needs_review,low,8,141,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђати,needs_review,low,45,141,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
виђача,needs_review,low,8,345,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђаше,needs_review,low,8,673,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђаши,needs_review,low,8,905,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђене,needs_review,low,8,326,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виђено,needs_review,low,18,1221,lowercase-entry|possible-wrapped-definition,,
виђење,needs_review,low,45,141,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вижљав,needs_review,low,45,141,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
визита,needs_review,low,8,142,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
визура,needs_review,low,45,142,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
викати,needs_review,low,45,142,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
викаши,needs_review,low,18,1095,lowercase-entry|possible-wrapped-definition,,
викенд,needs_review,low,45,142,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
виконт,needs_review,low,45,142,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вилима,needs_review,low,18,552,lowercase-entry|possible-wrapped-definition,,
вилица,needs_review,low,45,143,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вилице,needs_review,low,40,1247,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вилник,needs_review,low,8,1388,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вилних,needs_review,low,8,906,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вимата,needs_review,low,45,143,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
винама,needs_review,low,8,170,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
винара,needs_review,low,45,143,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
винове,needs_review,low,18,1173,lowercase-entry|possible-wrapped-definition,,
винска,needs_review,low,18,572,lowercase-entry|possible-wrapped-definition,,
вински,needs_review,low,8,672,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
винско,needs_review,low,8,333,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вињага,needs_review,low,45,144,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вињета,needs_review,low,45,144,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
виолен,needs_review,low,8,144,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
виолет,needs_review,low,45,144,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вирање,needs_review,low,8,739,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вираши,needs_review,low,8,536,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вироза,needs_review,low,45,145,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вируса,needs_review,low,8,1522,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висана,needs_review,low,8,1060,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висање,needs_review,low,8,600,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висећи,needs_review,low,8,720,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висина,needs_review,low,45,145,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
висине,needs_review,low,8,143,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висини,needs_review,low,8,145,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висину,needs_review,low,8,929,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висипе,needs_review,low,8,26,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висиши,needs_review,low,18,208,lowercase-entry|possible-wrapped-definition,,
висних,needs_review,low,8,687,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
висока,needs_review,low,8,1454,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
високе,needs_review,low,18,147,lowercase-entry|possible-wrapped-definition,,
високо,needs_review,low,18,186,lowercase-entry|possible-wrapped-definition,,
високу,needs_review,low,8,147,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
витина,needs_review,low,45,147,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
витица,needs_review,low,8,148,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
витлић,needs_review,low,45,148,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вичном,needs_review,low,8,749,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вишена,needs_review,low,8,1440,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вишење,needs_review,low,18,929,lowercase-entry|possible-wrapped-definition,,
вишима,needs_review,low,8,257,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вишици,needs_review,low,8,146,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вишлац,needs_review,low,18,1342,lowercase-entry|possible-wrapped-definition,,
вишосш,needs_review,low,8,1454,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
владин,needs_review,low,45,544,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
влажно,needs_review,low,45,151,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
влакна,needs_review,low,45,563,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
влакно,needs_review,low,45,151,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
власти,needs_review,low,8,151,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
властй,ocr_suspect,low,40,151,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
власши,needs_review,low,18,750,lowercase-entry|possible-wrapped-definition,,
влачег,needs_review,low,45,152,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
влачно,needs_review,low,8,538,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
влашац,needs_review,low,45,152,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
влашка,needs_review,low,47,152,previous-line-closed,,
вљачки,needs_review,low,8,125,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вљевих,needs_review,low,18,480,lowercase-entry|possible-wrapped-definition,,
вљених,needs_review,low,8,905,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вљењем,needs_review,low,8,771,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вобољу,needs_review,low,8,187,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вовски,needs_review,low,8,204,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
водати,needs_review,low,45,153,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
водвйљ,ocr_suspect,low,40,153,inflection-after-comma|lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
водене,needs_review,low,45,153,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
водено,needs_review,low,45,153,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
водећй,ocr_suspect,low,40,154,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
водйља,ocr_suspect,low,40,154,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
водица,needs_review,low,45,154,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
водице,needs_review,low,37,154,previous-line-closed|ocr-noise-near-entry,,
воднйк,ocr_suspect,low,40,154,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
вођена,needs_review,low,18,669,lowercase-entry|possible-wrapped-definition,,
вођења,needs_review,low,8,533,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вођење,needs_review,low,8,635,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вођењу,needs_review,low,18,1440,lowercase-entry|possible-wrapped-definition,,
вођица,needs_review,low,45,156,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
возати,needs_review,low,45,156,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
возаћй,ocr_suspect,low,40,156,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
возача,needs_review,low,18,28,lowercase-entry|possible-wrapped-definition,,
возила,needs_review,low,8,177,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
возило,needs_review,low,45,156,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
возйља,ocr_suspect,low,40,156,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
возиши,needs_review,low,45,156,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вознйк,ocr_suspect,low,40,156,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
возова,needs_review,low,8,92,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вокмен,needs_review,low,45,157,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
волети,needs_review,low,8,158,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
волеши,needs_review,low,18,387,lowercase-entry|possible-wrapped-definition,,
волина,needs_review,low,45,158,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
волски,needs_review,low,8,692,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
волску,needs_review,low,18,672,lowercase-entry|possible-wrapped-definition,,
волута,needs_review,low,45,158,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
волчад,needs_review,low,8,322,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вољени,needs_review,low,45,698,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вољиши,needs_review,low,18,1101,lowercase-entry|possible-wrapped-definition,,
ворењу,needs_review,low,8,750,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ворећи,needs_review,low,18,480,lowercase-entry|possible-wrapped-definition,,
ворике,needs_review,low,8,104,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ворима,needs_review,low,8,1291,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ворити,needs_review,low,50,481,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,
вориши,needs_review,low,18,494,lowercase-entry|possible-wrapped-definition,,
ворник,needs_review,low,8,1422,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
ворним,needs_review,low,18,572,lowercase-entry|possible-wrapped-definition,,
ворних,needs_review,low,8,439,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
воском,needs_review,low,18,741,lowercase-entry|possible-wrapped-definition,,
вотиње,needs_review,low,18,1100,lowercase-entry|possible-wrapped-definition,,
воћњак,needs_review,low,45,159,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вошиња,needs_review,low,18,289,lowercase-entry|possible-wrapped-definition,,
вошиње,needs_review,low,8,78,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вошињи,needs_review,low,18,650,lowercase-entry|possible-wrapped-definition,,
вошних,needs_review,low,18,458,lowercase-entry|possible-wrapped-definition,,
впнскй,ocr_suspect,low,40,144,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
врабац,needs_review,low,45,160,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врайца,ocr_suspect,low,8,160,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
вратић,needs_review,low,45,161,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вратни,needs_review,low,45,161,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вратом,needs_review,low,8,1160,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
врашан,needs_review,low,8,173,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
врашне,needs_review,low,8,176,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
врбена,needs_review,low,45,162,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врбица,needs_review,low,45,162,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врвети,needs_review,low,45,162,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врвеши,needs_review,low,8,585,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вредан,needs_review,low,45,163,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вредео,needs_review,low,8,370,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вредни,needs_review,low,8,1006,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вредно,needs_review,low,45,163,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вресак,needs_review,low,45,164,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вресло,needs_review,low,45,164,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вресов,needs_review,low,45,164,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врзина,needs_review,low,45,165,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вриска,needs_review,low,45,165,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врлеши,needs_review,low,8,161,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
врлина,needs_review,low,45,165,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врљика,needs_review,low,45,166,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врнуши,needs_review,low,8,438,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
врсних,needs_review,low,8,327,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вртача,needs_review,low,45,166,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вртица,needs_review,low,45,167,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вртлог,needs_review,low,45,167,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врућим,needs_review,low,18,1528,lowercase-entry|possible-wrapped-definition,,
врховн,needs_review,low,8,187,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
врцаво,needs_review,low,45,168,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
врчина,needs_review,low,45,168,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вршава,needs_review,low,8,1463,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршаћй,ocr_suspect,low,40,169,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
вршени,needs_review,low,8,1395,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршено,needs_review,low,8,282,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршења,needs_review,low,8,287,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршење,needs_review,low,45,169,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вршењу,needs_review,low,8,862,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршеши,needs_review,low,8,476,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршика,needs_review,low,45,169,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вршина,needs_review,low,18,272,lowercase-entry|possible-wrapped-definition,,
вршине,needs_review,low,8,146,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршини,needs_review,low,8,168,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршину,needs_review,low,8,196,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
вршиши,needs_review,low,45,1487,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вршком,needs_review,low,45,169,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вршнйк,ocr_suspect,low,40,169,lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
вугава,needs_review,low,45,169,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вукица,needs_review,low,10,1530,possible-wrapped-definition,,
вукова,needs_review,low,37,1127,previous-line-closed|ocr-noise-near-entry,,
вунара,needs_review,low,45,170,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вуница,needs_review,low,45,170,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вуцара,needs_review,low,45,171,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вучина,needs_review,low,45,171,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
вучица,needs_review,low,45,171,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гавран,needs_review,low,45,172,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гадура,needs_review,low,45,173,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гађање,needs_review,low,45,173,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
газдић,needs_review,low,45,173,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
газеша,needs_review,low,45,173,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гакало,needs_review,low,45,174,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гакати,needs_review,low,45,174,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гакуша,needs_review,low,45,174,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
галама,needs_review,low,45,174,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
галега,needs_review,low,8,175,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
галета,needs_review,low,45,175,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
галоња,needs_review,low,45,176,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
галски,needs_review,low,45,176,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
галскй,ocr_suspect,low,40,176,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
гамбйт,ocr_suspect,low,40,176,inflection-after-comma|lowercase-entry|previous-line-closed|non-serbian-cyrillic-letter,,
ганска,needs_review,low,18,1502,lowercase-entry|possible-wrapped-definition,,
ганути,needs_review,low,45,176,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гануто,needs_review,low,45,176,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гануће,needs_review,low,45,176,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гаража,needs_review,low,45,177,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гарант,needs_review,low,45,177,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гарило,needs_review,low,45,177,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гароња,needs_review,low,45,178,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гасило,needs_review,low,45,178,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гасити,needs_review,low,45,178,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гаском,needs_review,low,18,1079,lowercase-entry|possible-wrapped-definition,,
гатало,needs_review,low,45,178,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гатара,needs_review,low,45,178,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гатати,needs_review,low,45,178,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гаћеша,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гаћице,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гаћник,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гаћоња,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гацати,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гашњав,needs_review,low,40,179,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
гвожђа,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гвожђе,needs_review,low,45,179,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гдегде,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гдегод,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гдекад,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гдекуд,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гдешто,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
геачки,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
геачкй,ocr_suspect,low,40,180,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
гегаво,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гегало,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гегати,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гегула,needs_review,low,45,180,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гемишт,needs_review,low,45,181,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
генеза,needs_review,low,45,181,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
геолог,needs_review,low,45,182,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гепард,needs_review,low,45,183,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
геронт,needs_review,low,45,183,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гйбљем,ocr_suspect,low,18,1162,lowercase-entry|possible-wrapped-definition|non-serbian-cyrillic-letter,,
гигант,needs_review,low,45,184,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гигати,needs_review,low,45,184,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гинуће,needs_review,low,45,185,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гипсан,needs_review,low,45,185,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гипсер,needs_review,low,45,185,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гипсом,needs_review,low,8,386,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
гирица,needs_review,low,45,185,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гитара,needs_review,low,45,185,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гитару,needs_review,low,8,1124,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
гицати,needs_review,low,45,185,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
главна,needs_review,low,45,127,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
главне,needs_review,low,8,308,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
главни,needs_review,low,45,187,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
главоч,needs_review,low,45,188,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гладак,needs_review,low,45,188,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гладац,needs_review,low,45,188,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гладиш,needs_review,low,37,189,previous-line-closed|ocr-noise-near-entry,,
гладйш,ocr_suspect,low,40,189,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
гладно,needs_review,low,45,189,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гласно,needs_review,low,45,190,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глатко,needs_review,low,45,190,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глеђнй,ocr_suspect,low,40,191,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
глежнй,ocr_suspect,low,40,191,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
глечер,needs_review,low,45,191,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глибав,needs_review,low,40,192,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
глиста,needs_review,low,45,192,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глисту,needs_review,low,45,192,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глобус,needs_review,low,45,193,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глогот,needs_review,low,45,193,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гложња,needs_review,low,45,193,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глотис,needs_review,low,45,193,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глувак,needs_review,low,45,193,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глуваћ,needs_review,low,45,193,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
глупан,needs_review,low,45,194,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гљивар,needs_review,low,45,194,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гљивач,needs_review,low,40,194,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
гневан,needs_review,low,45,195,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гневно,needs_review,low,45,195,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гнездо,needs_review,low,45,195,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гнусно,needs_review,low,45,196,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гњавеж,needs_review,low,45,196,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гњилеж,needs_review,low,45,196,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
гњилих,needs_review,low,8,196,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
гобеља,needs_review,low,45,197,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
говати,needs_review,low,8,660,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
говеда,needs_review,low,45,197,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
говедо,needs_review,low,45,197,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
говеђй,ocr_suspect,low,40,197,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry|non-serbian-cyrillic-letter,,
говина,needs_review,low,18,1235,lowercase-entry|possible-wrapped-definition,,
говори,needs_review,low,47,610,previous-line-closed,,
година,needs_review,low,45,198,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
године,needs_review,low,50,1473,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,
годину,needs_review,low,8,705,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,
гозбен,needs_review,low,45,199,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
големо,needs_review,low,45,199,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
