word,status,confidence,score,page,reason,answer_candidate,hint,sort_order
кане,needs_review,low,18,1124,lowercase-entry|possible-wrapped-definition,,,
капе,needs_review,low,40,505,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
капи,needs_review,low,8,243,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
капо,needs_review,low,45,510,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
капу,needs_review,low,8,508,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кара,needs_review,low,8,650,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,yes,,
карб,needs_review,low,18,519,lowercase-entry|possible-wrapped-definition,,,
кари,needs_review,low,8,1277,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
каса,needs_review,low,45,513,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
касн,needs_review,low,8,99,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
касш,needs_review,low,18,650,lowercase-entry|possible-wrapped-definition,,,
ката,needs_review,low,8,571,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кати,needs_review,low,8,313,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кауч,needs_review,low,48,515,grammar-marker|lowercase-entry|possible-wrapped-definition,,,
кафу,needs_review,low,18,153,lowercase-entry|possible-wrapped-definition,,,
каци,needs_review,low,8,855,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кача,needs_review,low,8,1287,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
каче,needs_review,low,8,1525,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
качи,needs_review,low,18,584,lowercase-entry|possible-wrapped-definition,,,
каше,needs_review,low,18,1021,lowercase-entry|possible-wrapped-definition,,,
каши,needs_review,low,18,110,lowercase-entry|possible-wrapped-definition,,,
кашу,needs_review,low,45,516,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
каља,needs_review,low,45,505,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кања,needs_review,low,8,22,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кање,needs_review,low,8,113,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
каће,needs_review,low,8,1525,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
каћи,needs_review,low,37,515,previous-line-closed|ocr-noise-near-entry,,,
каџи,needs_review,low,8,707,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
квим,needs_review,low,8,423,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
квих,needs_review,low,8,73,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
квом,needs_review,low,18,539,lowercase-entry|possible-wrapped-definition,,,
квој,needs_review,low,18,667,lowercase-entry|possible-wrapped-definition,,,
кери,needs_review,low,8,1053,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кеша,needs_review,low,8,789,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кеше,needs_review,low,8,350,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кеју,needs_review,low,8,199,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кило,needs_review,low,45,520,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кине,needs_review,low,37,521,previous-line-closed|ocr-noise-near-entry,,,
кину,needs_review,low,18,999,lowercase-entry|possible-wrapped-definition,,,
кира,needs_review,low,8,1431,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кице,needs_review,low,38,1412,grammar-marker|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кичм,needs_review,low,8,606,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кише,needs_review,low,8,1262,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
киши,needs_review,low,8,222,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кија,needs_review,low,45,467,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кије,needs_review,low,8,1439,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
киња,needs_review,low,8,143,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
киње,needs_review,low,8,900,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
клен,needs_review,low,45,526,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
клип,needs_review,low,45,528,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
клом,needs_review,low,18,67,lowercase-entry|possible-wrapped-definition,,,
клон,needs_review,low,18,814,lowercase-entry|possible-wrapped-definition,,,
клоо,needs_review,low,8,606,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
коба,needs_review,low,8,700,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кова,needs_review,low,8,155,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кове,needs_review,low,8,256,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кови,needs_review,low,18,1135,lowercase-entry|possible-wrapped-definition,,,
ковн,needs_review,low,18,1322,lowercase-entry|possible-wrapped-definition,,,
кову,needs_review,low,18,1292,lowercase-entry|possible-wrapped-definition,,,
кога,needs_review,low,18,167,lowercase-entry|possible-wrapped-definition,,,
коже,needs_review,low,18,574,lowercase-entry|possible-wrapped-definition,,,
кожи,needs_review,low,8,355,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кожу,needs_review,low,8,409,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
козе,needs_review,low,8,238,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кола,needs_review,low,45,538,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
коле,needs_review,low,8,287,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
коло,needs_review,low,45,541,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
колу,needs_review,low,18,1064,lowercase-entry|possible-wrapped-definition,,,
коме,needs_review,low,45,1528,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кому,needs_review,low,0,808,possible-wrapped-definition|ocr-noise-near-entry,,,
коно,needs_review,low,0,550,possible-wrapped-definition|ocr-noise-near-entry,,,
кону,needs_review,low,18,1449,lowercase-entry|possible-wrapped-definition,,,
коре,needs_review,low,8,654,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кору,needs_review,low,8,225,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
косе,needs_review,low,8,1341,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
коси,needs_review,low,8,86,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кост,needs_review,low,45,217,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
косу,needs_review,low,40,1517,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
косш,needs_review,low,38,532,grammar-marker|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кота,needs_review,low,45,562,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
коуа,needs_review,low,8,67,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кофа,needs_review,low,45,564,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
коца,needs_review,low,8,550,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
коша,needs_review,low,8,523,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
које,needs_review,low,18,347,lowercase-entry|possible-wrapped-definition,,,
коју,needs_review,low,8,69,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
којџ,needs_review,low,18,879,lowercase-entry|possible-wrapped-definition,,,
коња,needs_review,low,45,1104,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
коње,needs_review,low,8,521,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
коњи,needs_review,low,45,555,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
коњу,needs_review,low,18,426,lowercase-entry|possible-wrapped-definition,,,
кран,needs_review,low,18,52,lowercase-entry|possible-wrapped-definition,,,
краљ,needs_review,low,45,569,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
крви,needs_review,low,8,542,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
крем,needs_review,low,45,575,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
креп,needs_review,low,45,576,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
креч,needs_review,low,45,577,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
креш,needs_review,low,18,711,lowercase-entry|possible-wrapped-definition,,,
крив,needs_review,low,45,578,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
криж,needs_review,low,8,580,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
крим,needs_review,low,45,582,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кроа,needs_review,low,45,1496,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кров,needs_review,low,45,186,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
кром,needs_review,low,8,1474,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
крој,needs_review,low,45,587,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
крст,needs_review,low,45,589,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
крсш,needs_review,low,18,580,lowercase-entry|possible-wrapped-definition,,,
круг,needs_review,low,50,1489,inflection-after-comma|lowercase-entry|possible-wrapped-definition,yes,,
крут,needs_review,low,45,593,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
круш,needs_review,low,8,1393,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кука,needs_review,low,8,1480,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
куку,needs_review,low,45,599,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
куле,needs_review,low,18,122,lowercase-entry|possible-wrapped-definition,,,
кума,needs_review,low,38,601,grammar-marker|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
куна,needs_review,low,45,1283,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
купе,needs_review,low,18,976,lowercase-entry|possible-wrapped-definition,,,
купи,needs_review,low,0,603,possible-wrapped-definition|ocr-noise-near-entry,,,
куца,needs_review,low,45,608,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
кује,needs_review,low,18,364,lowercase-entry|possible-wrapped-definition,,,
кују,needs_review,low,8,1363,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
кућа,needs_review,low,18,484,lowercase-entry|possible-wrapped-definition,yes,,
куће,needs_review,low,18,475,lowercase-entry|possible-wrapped-definition,,,
кући,needs_review,low,18,1188,lowercase-entry|possible-wrapped-definition,,,
кућу,needs_review,low,40,371,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лаву,needs_review,low,8,1450,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лаже,needs_review,low,18,247,lowercase-entry|possible-wrapped-definition,,,
лажи,needs_review,low,40,173,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лажу,needs_review,low,8,1169,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лаза,needs_review,low,8,1450,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лазе,needs_review,low,48,994,grammar-marker|lowercase-entry|possible-wrapped-definition,,,
лази,needs_review,low,38,498,grammar-marker|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лазн,needs_review,low,18,481,lowercase-entry|possible-wrapped-definition,,,
лазу,needs_review,low,8,764,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лаке,needs_review,low,8,1078,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лаку,needs_review,low,45,612,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лале,needs_review,low,45,613,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ламу,needs_review,low,8,174,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лана,needs_review,low,8,173,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,yes,,
лани,needs_review,low,45,614,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лано,needs_review,low,8,744,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лану,needs_review,low,8,614,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
ланш,needs_review,low,8,665,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
ларе,needs_review,low,8,753,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
ласе,needs_review,low,8,1156,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
ласи,needs_review,low,18,193,lowercase-entry|possible-wrapped-definition,,,
ласш,needs_review,low,8,322,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лати,needs_review,low,18,581,lowercase-entry|possible-wrapped-definition,,,
лаца,needs_review,low,18,9,lowercase-entry|possible-wrapped-definition,,,
лача,needs_review,low,8,401,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лачи,needs_review,low,18,467,lowercase-entry|possible-wrapped-definition,,,
лаши,needs_review,low,8,761,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лашн,needs_review,low,8,1179,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лаје,needs_review,low,18,902,lowercase-entry|possible-wrapped-definition,,,
лање,needs_review,low,8,1461,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лева,needs_review,low,45,618,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
леви,needs_review,low,45,581,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лево,needs_review,low,45,618,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
леву,needs_review,low,8,618,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
легу,needs_review,low,0,626,possible-wrapped-definition|ocr-noise-near-entry,,,
леди,needs_review,low,45,236,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лежа,needs_review,low,8,253,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
леже,needs_review,low,18,871,lowercase-entry|possible-wrapped-definition,,,
лежи,needs_review,low,8,533,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лежу,needs_review,low,8,249,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лези,needs_review,low,45,1438,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лезн,needs_review,low,18,354,lowercase-entry|possible-wrapped-definition,,,
лезо,needs_review,low,8,1119,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
леио,needs_review,low,45,1360,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лека,needs_review,low,8,441,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
леко,needs_review,low,8,145,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лела,needs_review,low,18,1058,lowercase-entry|possible-wrapped-definition,,,
леле,needs_review,low,45,622,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лели,needs_review,low,8,1127,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лело,needs_review,low,8,365,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
леми,needs_review,low,8,564,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лена,needs_review,low,8,196,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лене,needs_review,low,8,747,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лени,needs_review,low,8,199,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лену,needs_review,low,18,418,lowercase-entry|possible-wrapped-definition,,,
лепа,needs_review,low,8,899,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лепи,needs_review,low,45,623,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лепу,needs_review,low,8,623,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лери,needs_review,low,8,1524,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
леса,needs_review,low,45,624,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лесн,needs_review,low,8,348,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лест,needs_review,low,8,88,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лесш,needs_review,low,8,58,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лети,needs_review,low,45,625,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лето,needs_review,low,45,626,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лечи,needs_review,low,18,801,lowercase-entry|possible-wrapped-definition,,,
леша,needs_review,low,18,782,lowercase-entry|possible-wrapped-definition,,,
леши,needs_review,low,8,746,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
леђа,needs_review,low,45,620,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
леја,needs_review,low,45,621,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лење,needs_review,low,8,705,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лењи,needs_review,low,45,622,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лива,needs_review,low,8,227,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
ливе,needs_review,low,8,448,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лиза,needs_review,low,8,516,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лике,needs_review,low,18,680,lowercase-entry|possible-wrapped-definition,,,
лики,needs_review,low,18,641,lowercase-entry|possible-wrapped-definition,,,
ликт,needs_review,low,8,573,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лику,needs_review,low,18,97,lowercase-entry|possible-wrapped-definition,,,
лили,needs_review,low,8,739,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лима,needs_review,low,8,632,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лина,needs_review,low,18,266,lowercase-entry|possible-wrapped-definition,,,
лине,needs_review,low,48,1499,grammar-marker|lowercase-entry|possible-wrapped-definition,,,
лини,needs_review,low,8,792,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лину,needs_review,low,8,261,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лион,needs_review,low,8,677,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
липи,needs_review,low,8,1368,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лисш,needs_review,low,45,633,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лите,needs_review,low,8,438,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лити,needs_review,low,45,634,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лихт,needs_review,low,45,635,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лица,needs_review,low,50,427,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,,
лици,needs_review,low,8,1520,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лицу,needs_review,low,18,636,lowercase-entry|possible-wrapped-definition,,,
личи,needs_review,low,8,179,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
личн,needs_review,low,8,587,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лиша,needs_review,low,18,146,lowercase-entry|possible-wrapped-definition,,,
лише,needs_review,low,18,1209,lowercase-entry|possible-wrapped-definition,,,
лиши,needs_review,low,18,785,lowercase-entry|possible-wrapped-definition,,,
лишћ,needs_review,low,37,815,previous-line-closed|ocr-noise-near-entry,,,
лија,needs_review,low,45,629,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лије,needs_review,low,8,638,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лију,needs_review,low,8,628,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лиња,needs_review,low,8,566,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лове,needs_review,low,18,1094,lowercase-entry|possible-wrapped-definition,,,
лови,needs_review,low,18,963,lowercase-entry|possible-wrapped-definition,,,
ложе,needs_review,low,18,986,lowercase-entry|possible-wrapped-definition,,,
лозе,needs_review,low,18,1430,lowercase-entry|possible-wrapped-definition,,,
ломи,needs_review,low,8,1089,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лона,needs_review,low,8,227,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лонг,needs_review,low,45,641,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лоне,needs_review,low,8,897,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лост,needs_review,low,40,849,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лосш,needs_review,low,18,390,lowercase-entry|possible-wrapped-definition,,,
лото,needs_review,low,45,642,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лоша,needs_review,low,8,698,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лоше,needs_review,low,45,733,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лођа,needs_review,low,45,638,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лука,needs_review,low,38,644,grammar-marker|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,yes,,
луку,needs_review,low,45,92,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лулу,needs_review,low,40,208,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
луца,needs_review,low,8,633,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
лучи,needs_review,low,8,425,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
луђа,needs_review,low,45,643,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
лује,needs_review,low,18,706,lowercase-entry|possible-wrapped-definition,,,
маже,needs_review,low,18,909,lowercase-entry|possible-wrapped-definition,,,
малн,needs_review,low,8,245,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мане,needs_review,low,50,663,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,,
ману,needs_review,low,8,872,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
манш,needs_review,low,8,267,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мара,needs_review,low,0,840,possible-wrapped-definition|ocr-noise-near-entry,yes,,
масе,needs_review,low,18,1020,lowercase-entry|possible-wrapped-definition,,,
маси,needs_review,low,8,123,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
масу,needs_review,low,8,1152,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
масш,needs_review,low,18,670,lowercase-entry|possible-wrapped-definition,,,
мато,needs_review,low,10,1530,possible-wrapped-definition,,,
маха,needs_review,low,8,581,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мача,needs_review,low,8,755,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мачо,needs_review,low,45,675,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мачу,needs_review,low,18,589,lowercase-entry|possible-wrapped-definition,,,
маши,needs_review,low,18,44,lowercase-entry|possible-wrapped-definition,,,
машо,needs_review,low,18,575,lowercase-entry|possible-wrapped-definition,,,
мају,needs_review,low,8,895,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мања,needs_review,low,8,1030,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мање,needs_review,low,50,314,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,,
мањи,needs_review,low,8,1163,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мању,needs_review,low,18,596,lowercase-entry|possible-wrapped-definition,,,
маћа,needs_review,low,8,330,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
маће,needs_review,low,8,1340,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мега,needs_review,low,45,677,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мена,needs_review,low,45,684,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мене,needs_review,low,18,434,lowercase-entry|possible-wrapped-definition,,,
мени,needs_review,low,8,9,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мено,needs_review,low,8,372,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мент,needs_review,low,50,65,inflection-after-comma|lowercase-entry|possible-wrapped-definition,,,
мену,needs_review,low,8,279,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
менш,needs_review,low,18,44,lowercase-entry|possible-wrapped-definition,,,
мера,needs_review,low,45,129,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
мере,needs_review,low,45,69,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мери,needs_review,low,8,11,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
меру,needs_review,low,8,490,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мети,needs_review,low,18,285,lowercase-entry|possible-wrapped-definition,,,
меце,needs_review,low,45,693,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мече,needs_review,low,40,694,inflection-after-comma|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
меша,needs_review,low,18,1273,lowercase-entry|possible-wrapped-definition,,,
меше,needs_review,low,18,414,lowercase-entry|possible-wrapped-definition,,,
међа,needs_review,low,8,1101,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
меља,needs_review,low,37,692,previous-line-closed|ocr-noise-near-entry,,,
мења,needs_review,low,18,685,lowercase-entry|possible-wrapped-definition,,,
миди,needs_review,low,45,695,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мико,needs_review,low,45,695,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
миле,needs_review,low,45,700,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мили,needs_review,low,45,696,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
милу,needs_review,low,8,956,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мина,needs_review,low,45,698,lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
мини,needs_review,low,45,699,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мири,needs_review,low,37,701,previous-line-closed|ocr-noise-near-entry,,,
миро,needs_review,low,45,701,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мист,needs_review,low,18,911,lowercase-entry|possible-wrapped-definition,,,
мита,needs_review,low,38,38,grammar-marker|lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мити,needs_review,low,45,703,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мито,needs_review,low,45,703,lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
миту,needs_review,low,8,87,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мице,needs_review,low,8,418,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
мици,needs_review,low,18,206,lowercase-entry|possible-wrapped-definition,,,
миче,needs_review,low,8,317,lowercase-entry|possible-wrapped-definition|ocr-noise-near-entry,,,
миши,needs_review,low,18,412,lowercase-entry|possible-wrapped-definition,,,
