word,status,confidence,score,page,reason,answer_candidate,hint,sort_order
мула,needs_review,high,75,731,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мута,needs_review,high,75,732,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
муто,needs_review,high,77,733,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
муха,needs_review,high,85,734,grammar-marker|lowercase-entry|previous-line-closed,,,
муња,needs_review,high,75,732,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
мљас,needs_review,high,75,708,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
мљац,needs_review,high,75,708,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нада,needs_review,high,75,746,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
нана,needs_review,high,75,767,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
наос,needs_review,high,75,768,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
напа,needs_review,high,75,768,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
напо,needs_review,high,75,771,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нард,needs_review,high,75,776,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нато,needs_review,high,75,785,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
наум,needs_review,high,75,789,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
наут,needs_review,high,75,789,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
небн,needs_review,high,77,807,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нерв,needs_review,high,75,814,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нерц,needs_review,high,75,815,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ниво,needs_review,high,77,821,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ниже,needs_review,high,75,821,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
никл,needs_review,high,75,822,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нико,needs_review,high,87,822,inflection-after-comma|lowercase-entry|previous-line-closed,,,
нова,needs_review,high,75,824,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нога,needs_review,high,75,825,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
нота,needs_review,high,75,828,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ноша,needs_review,high,75,828,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ноћу,needs_review,high,75,828,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
оаза,needs_review,high,75,831,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
обад,needs_review,high,75,831,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
обор,needs_review,high,75,836,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
овал,needs_review,high,77,838,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
овда,needs_review,high,75,838,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
овој,needs_review,high,75,838,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
овца,needs_review,high,75,839,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ожег,needs_review,high,85,853,grammar-marker|lowercase-entry|previous-line-closed,,,
окат,needs_review,high,87,855,inflection-after-comma|lowercase-entry|previous-line-closed,,,
окно,needs_review,high,75,856,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
оков,needs_review,high,75,857,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
окус,needs_review,high,85,860,grammar-marker|lowercase-entry|previous-line-closed,,,
окце,needs_review,high,77,860,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
олук,needs_review,high,75,861,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
омот,needs_review,high,75,862,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
онај,needs_review,high,75,311,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
онда,needs_review,high,75,863,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опак,needs_review,high,77,864,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опат,needs_review,high,75,865,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опет,needs_review,high,75,865,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опип,needs_review,high,75,865,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опис,needs_review,high,75,866,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опит,needs_review,high,75,866,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опће,needs_review,high,75,870,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
опћи,needs_review,high,77,870,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
орах,needs_review,high,75,872,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
орно,needs_review,high,75,873,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
осак,needs_review,high,77,874,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
осим,needs_review,high,75,877,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
осип,needs_review,high,75,877,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
оток,needs_review,high,85,885,grammar-marker|lowercase-entry|previous-line-closed,,,
очас,needs_review,high,75,891,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
очај,needs_review,high,75,890,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
очит,needs_review,high,77,891,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ојед,needs_review,high,75,855,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пакт,needs_review,high,75,894,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пали,needs_review,high,77,895,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
панк,needs_review,high,75,897,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пано,needs_review,high,87,897,inflection-after-comma|lowercase-entry|previous-line-closed,,,
папа,needs_review,high,75,898,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пара,needs_review,high,75,899,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
парк,needs_review,high,75,901,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
пата,needs_review,high,75,904,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
паук,needs_review,high,75,906,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
паун,needs_review,high,85,906,grammar-marker|lowercase-entry|previous-line-closed,,,
паус,needs_review,high,75,906,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
паче,needs_review,high,77,906,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
паша,needs_review,high,75,906,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пашо,needs_review,high,77,906,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пека,needs_review,high,75,908,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пени,needs_review,high,77,908,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
перо,needs_review,high,75,910,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пест,needs_review,high,85,911,grammar-marker|lowercase-entry|previous-line-closed,,,
пета,needs_review,high,75,911,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
пеша,needs_review,high,75,914,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пиво,needs_review,high,75,914,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
пике,needs_review,high,77,915,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пиле,needs_review,high,77,915,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пипа,needs_review,high,75,916,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пире,needs_review,high,77,916,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пита,needs_review,high,75,917,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пица,needs_review,high,75,918,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плав,needs_review,high,77,918,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
план,needs_review,high,75,919,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
плах,needs_review,high,77,920,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плач,needs_review,high,75,920,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плес,needs_review,high,75,921,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плик,needs_review,high,75,922,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плин,needs_review,high,75,922,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плуг,needs_review,high,75,923,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
плус,needs_review,high,75,923,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
поен,needs_review,high,77,942,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
поет,needs_review,high,87,942,inflection-after-comma|lowercase-entry|previous-line-closed,,,
поза,needs_review,high,75,943,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пола,needs_review,high,75,950,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
поло,needs_review,high,85,953,grammar-marker|lowercase-entry|previous-line-closed,,,
полу,needs_review,high,75,954,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пони,needs_review,high,87,959,inflection-after-comma|lowercase-entry|previous-line-closed,,,
попа,needs_review,high,75,960,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
попо,needs_review,high,77,961,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пора,needs_review,high,75,962,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
поша,needs_review,high,85,979,grammar-marker|lowercase-entry|previous-line-closed,,,
поље,needs_review,high,85,955,grammar-marker|lowercase-entry|previous-line-closed,yes,,
прав,needs_review,high,77,981,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
праг,needs_review,high,75,982,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
прам,needs_review,high,85,984,grammar-marker|lowercase-entry|previous-line-closed,,,
прво,needs_review,high,85,987,grammar-marker|lowercase-entry|previous-line-closed,,,
прес,needs_review,high,75,1009,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прст,needs_review,high,75,1070,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пруг,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пруд,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прут,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прца,needs_review,high,75,1071,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прња,needs_review,high,75,1039,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
прћо,needs_review,high,77,1071,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
псик,needs_review,high,75,1072,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
псић,needs_review,high,75,1072,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
птић,needs_review,high,75,1073,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пуки,needs_review,high,77,1074,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пулс,needs_review,high,75,1074,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пулт,needs_review,high,75,1074,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пуно,needs_review,high,75,1075,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пунч,needs_review,high,75,1076,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пупа,needs_review,high,75,1076,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пура,needs_review,high,75,1076,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
путе,needs_review,high,75,1079,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
путо,needs_review,high,75,1079,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
пуце,needs_review,high,77,1080,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раби,needs_review,high,87,1082,inflection-after-comma|lowercase-entry|previous-line-closed,,,
рага,needs_review,high,75,1084,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рагу,needs_review,high,77,1084,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рада,needs_review,high,75,1084,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ради,needs_review,high,85,1084,grammar-marker|lowercase-entry|previous-line-closed,,,
радо,needs_review,high,75,1087,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рака,needs_review,high,75,1106,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рало,needs_review,high,75,1107,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рана,needs_review,high,75,1107,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
ранг,needs_review,high,75,1107,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рани,needs_review,high,77,1108,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рано,needs_review,high,75,1108,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ранч,needs_review,high,85,1108,grammar-marker|lowercase-entry|previous-line-closed,,,
рапа,needs_review,high,75,1108,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раса,needs_review,high,75,1108,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
раст,needs_review,high,75,1117,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рата,needs_review,high,75,1121,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рауб,needs_review,high,75,1122,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раша,needs_review,high,75,1123,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
раја,needs_review,high,75,1106,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
реал,needs_review,high,77,1125,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
реза,needs_review,high,75,1131,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рели,needs_review,high,87,1135,inflection-after-comma|lowercase-entry|previous-line-closed,,,
репа,needs_review,high,75,1137,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
реса,needs_review,high,75,1139,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рест,needs_review,high,75,1140,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
решо,needs_review,high,87,1145,inflection-after-comma|lowercase-entry|previous-line-closed,,,
рзав,needs_review,high,77,1145,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рзај,needs_review,high,85,1145,grammar-marker|lowercase-entry|previous-line-closed,,,
риба,needs_review,high,75,1145,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рива,needs_review,high,75,1145,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рижа,needs_review,high,85,1146,grammar-marker|lowercase-entry|previous-line-closed,,,
рика,needs_review,high,75,1146,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рило,needs_review,high,85,1146,grammar-marker|lowercase-entry|previous-line-closed,,,
рима,needs_review,high,75,1146,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ринг,needs_review,high,85,1146,grammar-marker|lowercase-entry|previous-line-closed,,,
рипс,needs_review,high,75,1147,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рита,needs_review,high,75,1147,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
риђа,needs_review,high,75,1146,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
риђо,needs_review,high,77,1146,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рого,needs_review,high,87,1148,inflection-after-comma|lowercase-entry|previous-line-closed,,,
рода,needs_review,high,75,1149,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
роло,needs_review,high,87,1151,inflection-after-comma|lowercase-entry|previous-line-closed,,,
ромб,needs_review,high,75,1151,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
роса,needs_review,high,75,1152,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рођа,needs_review,high,85,1150,grammar-marker|lowercase-entry|previous-line-closed,,,
рођо,needs_review,high,87,1150,inflection-after-comma|lowercase-entry|previous-line-closed,,,
ртић,needs_review,high,77,1153,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руда,needs_review,high,75,1153,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
ружа,needs_review,high,75,1154,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
рука,needs_review,high,75,1154,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
руне,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руно,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рупа,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руса,needs_review,high,85,1157,grammar-marker|lowercase-entry|previous-line-closed,,,
рута,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руља,needs_review,high,75,1156,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руња,needs_review,high,75,1157,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
руњо,needs_review,high,77,1157,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
рђав,needs_review,high,77,1125,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сага,needs_review,high,75,1162,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сако,needs_review,high,77,1164,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сала,needs_review,high,75,1165,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сало,needs_review,high,75,1165,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
само,needs_review,high,75,1166,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
санс,needs_review,high,75,1171,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сара,needs_review,high,75,1173,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сари,needs_review,high,77,1173,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
саса,needs_review,high,75,1173,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сауг,needs_review,high,75,1174,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сафт,needs_review,high,75,1175,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сања,needs_review,high,75,1171,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сбни,needs_review,high,77,1230,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сват,needs_review,high,75,1176,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
свиб,needs_review,high,75,1182,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сврх,needs_review,high,75,1185,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеиз,needs_review,high,85,1189,grammar-marker|lowercase-entry|previous-line-closed,,,
секс,needs_review,high,75,1190,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сект,needs_review,high,75,1190,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
село,needs_review,high,85,1191,grammar-marker|lowercase-entry|previous-line-closed,yes,,
сена,needs_review,high,75,1192,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сенф,needs_review,high,75,1193,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
серж,needs_review,high,75,1194,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеша,needs_review,high,75,1195,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеја,needs_review,high,75,1189,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сеља,needs_review,high,85,1191,grammar-marker|lowercase-entry|previous-line-closed,,,
сељо,needs_review,high,87,1191,inflection-after-comma|lowercase-entry|previous-line-closed,,,
сига,needs_review,high,75,1196,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сида,needs_review,high,75,1196,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сика,needs_review,high,85,1197,grammar-marker|lowercase-entry|previous-line-closed,,,
сила,needs_review,high,75,1197,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сима,needs_review,high,75,1198,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
симс,needs_review,high,75,1199,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сипа,needs_review,high,75,1201,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сиса,needs_review,high,75,1202,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сита,needs_review,high,75,1203,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сито,needs_review,high,75,1204,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сињи,needs_review,high,77,1201,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скеч,needs_review,high,87,1207,inflection-after-comma|lowercase-entry|previous-line-closed,,,
скик,needs_review,high,75,1207,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скиф,needs_review,high,75,1208,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скок,needs_review,high,75,1209,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
скор,needs_review,high,75,1210,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скот,needs_review,high,75,1210,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
скуп,needs_review,high,75,1212,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слаб,needs_review,high,77,1213,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слад,needs_review,high,75,1215,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слак,needs_review,high,75,1215,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слап,needs_review,high,75,1216,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слет,needs_review,high,75,1217,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слив,needs_review,high,75,1217,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слик,needs_review,high,75,1217,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слип,needs_review,high,75,1218,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
слуз,needs_review,high,75,1221,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
смак,needs_review,high,85,1221,grammar-marker|lowercase-entry|previous-line-closed,,,
смеч,needs_review,high,75,1223,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
смеђ,needs_review,high,87,1222,inflection-after-comma|lowercase-entry|previous-line-closed,,,
смрт,needs_review,high,75,1226,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
смук,needs_review,high,75,1226,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
снен,needs_review,high,77,1228,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соба,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сова,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
сода,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
сонг,needs_review,high,75,1230,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соул,needs_review,high,75,1231,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соха,needs_review,high,75,1231,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
соја,needs_review,high,75,1229,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,yes,,
спас,needs_review,high,75,1232,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спид,needs_review,high,75,1233,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спис,needs_review,high,75,1234,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спол,needs_review,high,85,1235,grammar-marker|lowercase-entry|previous-line-closed,,,
спор,needs_review,high,77,1235,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
спот,needs_review,high,75,1236,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
срам,needs_review,high,75,1238,grammar-marker|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,,
