word,status,confidence,score,page,reason,hint,sort_order
осоран,needs_review,high,77,880,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
остали,needs_review,high,87,881,inflection-after-comma|lowercase-entry|previous-line-closed,,
отанак,needs_review,high,77,882,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
отежао,needs_review,high,77,883,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
отимач,needs_review,high,77,884,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
отирач,needs_review,high,77,884,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
отисак,needs_review,high,77,884,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
откати,needs_review,high,77,884,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
отоман,needs_review,high,79,886,inflection-after-comma|previous-line-closed,,
отрцан,needs_review,high,77,888,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
отупео,needs_review,high,77,889,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
официр,needs_review,high,87,889,inflection-after-comma|lowercase-entry|previous-line-closed,,
очуван,needs_review,high,77,891,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
оџачар,needs_review,high,77,891,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
оштрач,needs_review,high,77,892,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
падати,needs_review,high,77,893,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пажљив,needs_review,high,87,894,inflection-after-comma|lowercase-entry|previous-line-closed,,
пазити,needs_review,high,77,894,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
паклен,needs_review,high,77,894,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
паклић,needs_review,high,77,894,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пакост,needs_review,high,77,894,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
палмин,needs_review,high,77,896,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пампур,needs_review,high,77,896,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пандур,needs_review,high,77,897,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
панцир,needs_review,high,77,898,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
папати,needs_review,high,77,898,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
папити,needs_review,high,77,898,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
папкар,needs_review,high,77,898,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
папрен,needs_review,high,77,898,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
папски,needs_review,high,77,898,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пардон,needs_review,high,77,900,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
парити,needs_review,high,77,900,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
парљак,needs_review,high,77,901,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
паспул,needs_review,high,77,903,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пастир,needs_review,high,77,904,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пастув,needs_review,high,87,904,inflection-after-comma|lowercase-entry|previous-line-closed,,
патити,needs_review,high,77,905,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
патрон,needs_review,high,87,905,inflection-after-comma|lowercase-entry|previous-line-closed,,
паушал,needs_review,high,77,906,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пектин,needs_review,high,87,908,inflection-after-comma|lowercase-entry|previous-line-closed,,
пењоар,needs_review,high,77,909,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пепсин,needs_review,high,77,909,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пераћи,needs_review,high,77,909,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
перлон,needs_review,high,77,910,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
перчин,needs_review,high,87,911,inflection-after-comma|lowercase-entry|previous-line-closed,,
петори,needs_review,high,77,913,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пецати,needs_review,high,87,913,inflection-after-comma|lowercase-entry|previous-line-closed,,
пецкав,needs_review,high,77,913,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пешкир,needs_review,high,77,914,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пивски,needs_review,high,77,914,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пикати,needs_review,high,77,915,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пиљити,needs_review,high,87,916,inflection-after-comma|lowercase-entry|previous-line-closed,,
пионир,needs_review,high,77,916,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пипати,needs_review,high,77,916,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
писаћи,needs_review,high,77,917,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пискав,needs_review,high,77,917,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
писмен,needs_review,high,77,917,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
писоар,needs_review,high,77,917,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
питати,needs_review,high,77,918,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пишати,needs_review,high,77,918,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плаван,needs_review,high,77,918,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плавац,needs_review,high,77,918,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плакар,needs_review,high,77,919,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плакат,needs_review,high,77,919,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пламен,needs_review,high,77,919,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
планер,needs_review,high,87,919,inflection-after-comma|lowercase-entry|previous-line-closed,,
платан,needs_review,high,77,920,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
платив,needs_review,high,77,920,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
платни,needs_review,high,77,920,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плафон,needs_review,high,87,920,inflection-after-comma|lowercase-entry|previous-line-closed,,
плачан,needs_review,high,77,920,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плбван,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
племић,needs_review,high,77,921,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плесач,needs_review,high,77,921,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плесни,needs_review,high,77,921,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плетар,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плећат,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пливач,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плитак,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плићак,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пловак,needs_review,high,77,922,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плодан,needs_review,high,77,923,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плодов,needs_review,high,77,923,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
плотун,needs_review,high,87,923,inflection-after-comma|lowercase-entry|previous-line-closed,,
плурал,needs_review,high,77,923,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пљусак,needs_review,high,87,924,inflection-after-comma|lowercase-entry|previous-line-closed,,
повећи,needs_review,high,77,927,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
повиши,needs_review,high,77,928,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
погнут,needs_review,high,77,931,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
погуст,needs_review,high,77,933,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
подати,needs_review,high,77,933,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
подбуо,needs_review,high,77,934,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
подлац,needs_review,high,77,937,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
подужи,needs_review,high,77,941,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
подуљи,needs_review,high,77,942,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
позван,needs_review,high,77,944,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
познат,needs_review,high,77,945,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
покост,needs_review,high,77,949,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пољски,needs_review,high,77,955,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
помањи,needs_review,high,77,956,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
помати,needs_review,high,77,956,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
помлад,needs_review,high,77,957,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
помњив,needs_review,high,87,957,inflection-after-comma|lowercase-entry|previous-line-closed,,
понеки,needs_review,high,77,959,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
понеко,needs_review,high,77,959,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
понтон,needs_review,high,77,960,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
попити,needs_review,high,77,961,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
порити,needs_review,high,87,963,inflection-after-comma|lowercase-entry|previous-line-closed,,
порнић,needs_review,high,77,963,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
портал,needs_review,high,77,964,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
портир,needs_review,high,77,964,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
порфир,needs_review,high,77,964,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
послић,needs_review,high,77,967,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
поспан,needs_review,high,77,968,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
потврд,needs_review,high,77,971,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
потмуо,needs_review,high,77,974,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
потоњи,needs_review,high,77,974,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
потпун,needs_review,high,77,975,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
поузан,needs_review,high,77,977,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
поучан,needs_review,high,77,977,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
поштен,needs_review,high,77,980,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
правац,needs_review,high,77,981,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
правни,needs_review,high,77,981,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
празан,needs_review,high,77,983,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прамац,needs_review,high,77,984,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прасац,needs_review,high,77,985,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прашак,needs_review,high,77,986,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прашан,needs_review,high,77,986,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прбпањ,needs_review,high,77,1055,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пребео,needs_review,high,87,988,inflection-after-comma|lowercase-entry|previous-line-closed,,
превео,needs_review,high,87,990,inflection-after-comma|lowercase-entry|previous-line-closed,,
прегаљ,needs_review,high,87,991,inflection-after-comma|lowercase-entry|previous-line-closed,,
предњи,needs_review,high,77,994,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
предуг,needs_review,high,77,996,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
презао,needs_review,high,87,997,inflection-after-comma|lowercase-entry|previous-line-closed,,
прелак,needs_review,high,87,1001,inflection-after-comma|lowercase-entry|previous-line-closed,,
прелат,needs_review,high,77,1001,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прељут,needs_review,high,77,1002,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
премио,needs_review,high,87,1003,inflection-after-comma|lowercase-entry|previous-line-closed,,
премоћ,needs_review,high,77,1004,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пресит,needs_review,high,87,1011,inflection-after-comma|lowercase-entry|previous-line-closed,,
престо,needs_review,high,77,1012,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
претио,needs_review,high,77,1014,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
префин,needs_review,high,77,1017,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пречац,needs_review,high,77,1018,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пржити,needs_review,high,77,1019,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прилаз,needs_review,high,77,1027,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
примат,needs_review,high,77,1029,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
примач,needs_review,high,77,1029,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
припис,needs_review,high,77,1031,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
припит,needs_review,high,77,1032,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
присан,needs_review,high,77,1034,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
притуп,needs_review,high,77,1037,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пробни,needs_review,high,77,1041,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
провео,needs_review,high,87,1042,inflection-after-comma|lowercase-entry|previous-line-closed,,
прозни,needs_review,high,77,1047,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
промил,needs_review,high,77,1053,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
промпт,needs_review,high,87,1053,inflection-after-comma|lowercase-entry|previous-line-closed,,
пропан,needs_review,high,77,1055,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пропао,needs_review,high,77,1055,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
просац,needs_review,high,77,1058,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
просен,needs_review,high,77,1059,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
протон,needs_review,high,77,1064,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
профан,needs_review,high,77,1066,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
профет,needs_review,high,77,1066,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
профил,needs_review,high,77,1066,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
профит,needs_review,high,77,1066,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прошли,needs_review,high,87,1069,inflection-after-comma|lowercase-entry|previous-line-closed,,
прошло,needs_review,high,87,1069,inflection-after-comma|lowercase-entry|previous-line-closed,,
прснуо,needs_review,high,77,1070,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прстат,needs_review,high,77,1070,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прстац,needs_review,high,77,1070,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прстен,needs_review,high,87,1070,inflection-after-comma|lowercase-entry|previous-line-closed,,
пртити,needs_review,high,77,1070,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прћаст,needs_review,high,87,1071,inflection-after-comma|lowercase-entry|previous-line-closed,,
прутак,needs_review,high,77,1071,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
прутић,needs_review,high,77,1071,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
псикав,needs_review,high,77,1072,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
псовач,needs_review,high,77,1073,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пужаст,needs_review,high,77,1074,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пузаћи,needs_review,high,77,1074,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пузити,needs_review,high,77,1074,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пунити,needs_review,high,77,1075,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пупаст,needs_review,high,77,1076,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пупати,needs_review,high,77,1076,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пупити,needs_review,high,77,1076,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пурити,needs_review,high,77,1076,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пусник,needs_review,high,77,1077,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
путаст,needs_review,high,77,1079,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пуцати,needs_review,high,77,1080,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пуцкав,needs_review,high,77,1080,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пушљив,needs_review,high,77,1081,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пчелар,needs_review,high,77,1081,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
пчелац,needs_review,high,77,1081,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рабљив,needs_review,high,87,1082,inflection-after-comma|lowercase-entry|previous-line-closed,,
равњач,needs_review,high,77,1084,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рагаст,needs_review,high,77,1084,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
раглан,needs_review,high,77,1084,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
радљив,needs_review,high,77,1086,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
радост,needs_review,high,77,1087,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ражњић,needs_review,high,77,1088,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
раздео,needs_review,high,77,1096,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
раздрт,needs_review,high,77,1097,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
разлаз,needs_review,high,77,1099,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
разрок,needs_review,high,77,1105,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рампар,needs_review,high,87,1107,inflection-after-comma|lowercase-entry|previous-line-closed,,
ранити,needs_review,high,77,1108,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рапсод,needs_review,high,77,1108,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
раскош,needs_review,high,77,1111,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рвачки,needs_review,high,77,1124,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ревати,needs_review,high,77,1126,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
регион,needs_review,high,77,1128,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
регрут,needs_review,high,77,1128,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
режати,needs_review,high,77,1130,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
режнат,needs_review,high,87,1131,inflection-after-comma|lowercase-entry|previous-line-closed,,
режнић,needs_review,high,77,1131,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
режњић,needs_review,high,77,1131,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
резбар,needs_review,high,87,1131,inflection-after-comma|lowercase-entry|previous-line-closed,,
резити,needs_review,high,87,1132,inflection-after-comma|lowercase-entry|previous-line-closed,,
реноме,needs_review,high,77,1136,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
репаст,needs_review,high,77,1137,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рептил,needs_review,high,77,1139,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ресаст,needs_review,high,87,1139,inflection-after-comma|lowercase-entry|previous-line-closed,,
ресати,needs_review,high,77,1139,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рескав,needs_review,high,77,1139,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рескир,needs_review,high,87,1140,inflection-after-comma|lowercase-entry|previous-line-closed,,
рефрен,needs_review,high,77,1142,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рибаћи,needs_review,high,77,1145,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ригати,needs_review,high,77,1145,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ридати,needs_review,high,77,1146,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
риђаст,needs_review,high,77,1146,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ризоид,needs_review,high,87,1146,inflection-after-comma|lowercase-entry|previous-line-closed,,
риљати,needs_review,high,77,1146,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
римски,needs_review,high,77,1146,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
риолит,needs_review,high,77,1147,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рисаст,needs_review,high,77,1147,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ритски,needs_review,high,77,1147,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ритуал,needs_review,high,77,1147,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рмбати,needs_review,high,77,1147,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
робити,needs_review,high,77,1148,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ровити,needs_review,high,77,1148,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рогљаш,needs_review,high,77,1148,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рогљић,needs_review,high,77,1148,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рожаст,needs_review,high,87,1150,inflection-after-comma|lowercase-entry|previous-line-closed,,
рожнат,needs_review,high,77,1150,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рококо,needs_review,high,77,1151,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ронити,needs_review,high,77,1152,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
росити,needs_review,high,77,1152,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
роснат,needs_review,high,77,1152,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рочити,needs_review,high,77,1152,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рудаст,needs_review,high,77,1153,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
руксак,needs_review,high,77,1156,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
румати,needs_review,high,77,1156,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рунаст,needs_review,high,77,1156,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
рундав,needs_review,high,77,1156,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
ручник,needs_review,high,87,1158,inflection-after-comma|lowercase-entry|previous-line-closed,,
сабљаш,needs_review,high,77,1160,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сабран,needs_review,high,77,1160,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сагнуо,needs_review,high,87,1162,inflection-after-comma|lowercase-entry|previous-line-closed,,
садрут,needs_review,high,77,1163,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
саласт,needs_review,high,77,1165,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
самоук,needs_review,high,77,1169,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
сампан,needs_review,high,87,1170,inflection-after-comma|lowercase-entry|previous-line-closed,,
самсар,needs_review,high,77,1170,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
самсов,needs_review,high,77,1170,inflection-after-comma|lowercase-entry|previous-line-closed|ocr-noise-near-entry,,
